scenario,sam_util,yh_util,yd_util,ys_util,gen_sam,gen_yh,gen_yd,gen_ys,gen_bd,SOx_total,NOx_total,dust_total,social_cost_krw,gen_cost_krw,total_cost_krw
S0_normal,0.651,0.774,0.562,0.742,26442.0,63201.0,3700.0,10036.0,3228.0,21322.0,28925.0,8030.0,78453977.0,7125506555.0,7203960532.0
S0_normal,0.802,0.691,0.9,0.548,32578.0,56437.0,5921.0,7400.0,4270.0,21524.0,28398.0,9357.0,78455065.0,7193921715.0,7272376780.0
S0_normal,0.802,0.691,0.45,0.645,32578.0,56437.0,2960.0,8718.0,5913.0,21513.0,28424.0,9295.0,78456613.0,7269454033.0,7347910646.0
S0_normal,0.651,0.774,0.45,0.645,26442.0,63201.0,2960.0,8718.0,5286.0,21330.0,28930.0,8017.0,78459114.0,7234994222.0,7313453336.0
S0_normal,0.651,0.733,0.9,0.742,26442.0,59819.0,5921.0,10036.0,4390.0,21318.0,28904.0,8105.0,78465192.0,7200481580.0,7278946772.0
S0_normal,0.651,0.774,0.788,0.45,26442.0,63201.0,5181.0,6083.0,5702.0,21338.0,28907.0,8108.0,78484863.0,7268949570.0,7347434434.0
S0_normal,0.651,0.691,0.9,0.742,26442.0,56437.0,5921.0,10036.0,7771.0,21122.0,28931.0,8189.0,78490145.0,7386468597.0,7464958742.0
S0_normal,0.802,0.733,0.45,0.645,32578.0,59819.0,2960.0,8718.0,2531.0,21710.0,28427.0,9211.0,78497520.0,7083467016.0,7161964537.0
S0_normal,0.651,0.733,0.562,0.742,26442.0,59819.0,3700.0,10036.0,6610.0,21322.0,28944.0,8061.0,78518644.0,7311493572.0,7390012215.0
S0_normal,0.802,0.691,0.788,0.548,32578.0,56437.0,5181.0,7400.0,5010.0,21524.0,28445.0,9312.0,78520000.0,7230925712.0,7309445712.0
S0_normal,0.802,0.691,0.562,0.548,32578.0,56437.0,3700.0,7400.0,6490.0,21527.0,28446.0,9313.0,78525653.0,7304933706.0,7383459359.0
S0_normal,0.727,0.774,0.45,0.742,29510.0,63201.0,2960.0,10036.0,900.0,21401.0,28867.0,8236.0,78528094.0,6993753441.0,7072281534.0
S0_normal,0.651,0.733,0.675,0.548,26442.0,59819.0,4440.0,7400.0,8505.0,21338.0,28950.0,8054.0,78534441.0,7419456914.0,7497991356.0
S0_normal,0.802,0.691,0.788,0.84,32578.0,56437.0,5181.0,11354.0,1057.0,21499.0,28460.0,9307.0,78534952.0,7013474702.0,7092009654.0
S0_normal,0.802,0.691,0.562,0.645,32578.0,56437.0,3700.0,8718.0,5173.0,21514.0,28464.0,9308.0,78552053.0,7232450036.0,7311002089.0
S0_normal,0.802,0.691,0.675,0.84,32578.0,56437.0,4440.0,11354.0,1797.0,21497.0,28474.0,9296.0,78555948.0,7050478699.0,7129034647.0
S0_normal,0.764,0.774,0.9,0.45,31044.0,63201.0,5921.0,6083.0,359.0,21425.0,28355.0,9672.0,78557248.0,6978809907.0,7057367155.0
S0_normal,0.802,0.691,0.45,0.548,32578.0,56437.0,2960.0,7400.0,7231.0,21527.0,28466.0,9300.0,78558038.0,7341937703.0,7420495741.0
S0_normal,0.802,0.691,0.788,0.45,32578.0,56437.0,5181.0,6083.0,6328.0,21522.0,28437.0,9386.0,78558537.0,7303409382.0,7381967919.0
S0_normal,0.651,0.733,0.788,0.742,26442.0,59819.0,5181.0,10036.0,5130.0,21318.0,28965.0,8060.0,78560170.0,7237485577.0,7316045748.0
S0_normal,0.651,0.733,0.9,0.548,26442.0,59819.0,5921.0,7400.0,7025.0,21340.0,28942.0,8110.0,78560846.0,7345448920.0,7424009766.0
S0_normal,0.802,0.733,0.562,0.45,32578.0,59819.0,3700.0,6083.0,4427.0,21723.0,28421.0,9303.0,78562409.0,7191430359.0,7269992768.0
S0_normal,0.651,0.774,0.788,0.548,26442.0,63201.0,5181.0,7400.0,4384.0,21340.0,28972.0,8034.0,78565474.0,7196465900.0,7275031375.0
S0_normal,0.651,0.774,0.562,0.645,26442.0,63201.0,3700.0,8718.0,4546.0,21330.0,28976.0,8030.0,78567483.0,7197990225.0,7276557708.0
S0_normal,0.802,0.733,0.562,0.645,32578.0,59819.0,3700.0,8718.0,1791.0,21711.0,28459.0,9224.0,78574505.0,7046463019.0,7125037524.0
S0_normal,0.84,0.65,0.45,0.742,34112.0,53056.0,2960.0,10036.0,6442.0,21551.0,28443.0,9389.0,78587044.0,7298578825.0,7377165869.0
S0_normal,0.802,0.691,0.562,0.45,32578.0,56437.0,3700.0,6083.0,7808.0,21526.0,28449.0,9387.0,78587362.0,7377417376.0,7456004738.0
S0_normal,0.651,0.774,0.562,0.45,26442.0,63201.0,3700.0,6083.0,7182.0,21342.0,28955.0,8109.0,78588297.0,7342957565.0,7421545861.0
S0_normal,0.84,0.65,0.675,0.45,34112.0,53056.0,4440.0,6083.0,8916.0,21565.0,28420.0,9468.0,78607479.0,7442021840.0,7520629319.0
S0_normal,0.651,0.774,0.45,0.84,26442.0,63201.0,2960.0,11354.0,2650.0,21319.0,29004.0,8017.0,78611500.0,7090026882.0,7168638382.0
S0_normal,0.84,0.65,0.9,0.742,34112.0,53056.0,5921.0,10036.0,3482.0,21548.0,28434.0,9445.0,78611669.0,7150562836.0,7229174506.0
S0_normal,0.651,0.733,0.45,0.742,26442.0,59819.0,2960.0,10036.0,7350.0,21321.0,28994.0,8048.0,78614989.0,7348497569.0,7427112558.0
S0_normal,0.651,0.691,0.9,0.645,26442.0,56437.0,5921.0,8718.0,9089.0,21130.0,28992.0,8189.0,78622926.0,7458952267.0,7537575193.0
S0_normal,0.576,0.65,0.675,0.84,23373.0,53056.0,4440.0,11354.0,14383.0,20812.0,29601.0,6710.0,78623522.0,7742737049.0,7821360572.0
S0_normal,0.651,0.733,0.9,0.45,26442.0,59819.0,5921.0,6083.0,8343.0,21339.0,28946.0,8184.0,78626337.0,7417932590.0,7496558928.0
S0_normal,0.84,0.65,0.9,0.548,34112.0,53056.0,5921.0,7400.0,6118.0,21569.0,28438.0,9450.0,78634403.0,7295530176.0,7374164579.0
S0_normal,0.651,0.691,0.788,0.742,26442.0,56437.0,5181.0,10036.0,8511.0,21121.0,29019.0,8144.0,78642124.0,7423472594.0,7502114719.0
S0_normal,0.613,0.774,0.675,0.742,24907.0,63201.0,4440.0,10036.0,4022.0,21124.0,28842.0,8642.0,78648946.0,7172881113.0,7251530059.0
S0_normal,0.651,0.733,0.9,0.645,26442.0,59819.0,5921.0,8718.0,5707.0,21327.0,28990.0,8105.0,78652690.0,7272965250.0,7351617940.0
S0_normal,0.84,0.65,0.788,0.742,34112.0,53056.0,5181.0,10036.0,4222.0,21547.0,28472.0,9400.0,78656853.0,7187566833.0,7266223686.0
S0_normal,0.727,0.774,0.675,0.645,29510.0,63201.0,4440.0,8718.0,738.0,21404.0,28926.0,8236.0,78657040.0,6992229116.0,7070886156.0
S0_normal,0.802,0.691,0.788,0.645,32578.0,56437.0,5181.0,8718.0,3692.0,21510.0,28518.0,9307.0,78665321.0,7158442042.0,7237107363.0
S0_normal,0.651,0.733,0.562,0.548,26442.0,59819.0,3700.0,7400.0,9246.0,21343.0,29020.0,8066.0,78695377.0,7456460911.0,7535156288.0
S0_normal,0.651,0.733,0.675,0.645,26442.0,59819.0,4440.0,8718.0,7188.0,21324.0,29032.0,8049.0,78697110.0,7346973244.0,7425670355.0
S0_normal,0.576,0.65,0.562,0.84,23373.0,53056.0,3700.0,11354.0,15123.0,20818.0,29633.0,6722.0,78703295.0,7779741046.0,7858444341.0
S0_normal,0.84,0.65,0.562,0.742,34112.0,53056.0,3700.0,10036.0,5702.0,21551.0,28496.0,9401.0,78712042.0,7261574828.0,7340286870.0
S0_normal,0.84,0.65,0.675,0.645,34112.0,53056.0,4440.0,8718.0,6280.0,21553.0,28502.0,9389.0,78715990.0,7297054500.0,7375770491.0
S0_normal,0.802,0.733,0.562,0.548,32578.0,59819.0,3700.0,7400.0,3109.0,21724.0,28520.0,9229.0,78717012.0,7118946689.0,7197663701.0
S0_normal,0.689,0.774,0.675,0.45,27976.0,63201.0,4440.0,6083.0,4908.0,21388.0,28932.0,8316.0,78721230.0,7221575012.0,7300296242.0
S0_normal,0.651,0.733,0.788,0.45,26442.0,59819.0,5181.0,6083.0,9083.0,21338.0,29010.0,8139.0,78728260.0,7454936587.0,7533664848.0
S0_normal,0.727,0.774,0.9,0.548,29510.0,63201.0,5921.0,7400.0,575.0,21420.0,28934.0,8297.0,78729232.0,6990704792.0,7069434025.0
S0_normal,0.651,0.733,0.45,0.645,26442.0,59819.0,2960.0,8718.0,8668.0,21330.0,29048.0,8048.0,78734901.0,7420981239.0,7499716140.0
S0_normal,0.84,0.65,0.675,0.548,34112.0,53056.0,4440.0,7400.0,7598.0,21567.0,28510.0,9394.0,78742807.0,7369538170.0,7448280978.0
S0_normal,0.689,0.774,0.788,0.645,27976.0,63201.0,5181.0,8718.0,1532.0,21378.0,28970.0,8247.0,78745706.0,7039603675.0,7118349381.0
S0_normal,0.84,0.65,0.45,0.548,34112.0,53056.0,2960.0,7400.0,9078.0,21572.0,28511.0,9394.0,78746641.0,7443546165.0,7522292806.0
S0_normal,0.613,0.774,0.9,0.742,24907.0,63201.0,5921.0,10036.0,2542.0,21126.0,28868.0,8698.0,78750355.0,7098873119.0,7177623474.0
S0_normal,0.651,0.774,0.788,0.645,26442.0,63201.0,5181.0,8718.0,3066.0,21326.0,29066.0,8029.0,78754970.0,7123982230.0,7202737201.0
S0_normal,0.689,0.774,0.45,0.742,27976.0,63201.0,2960.0,10036.0,2434.0,21373.0,28985.0,8236.0,78765614.0,7078131996.0,7156897610.0
S0_normal,0.613,0.774,0.675,0.548,24907.0,63201.0,4440.0,7400.0,6658.0,21145.0,28891.0,8647.0,78768712.0,7317848453.0,7396617165.0
S0_normal,0.84,0.65,0.9,0.645,34112.0,53056.0,5921.0,8718.0,4800.0,21556.0,28506.0,9445.0,78769350.0,7223046506.0,7301815856.0
S0_normal,0.576,0.65,0.788,0.84,23373.0,53056.0,5181.0,11354.0,13643.0,20815.0,29670.0,6721.0,78778627.0,7705733052.0,7784511679.0
S0_normal,0.576,0.65,0.9,0.84,23373.0,53056.0,5921.0,11354.0,12903.0,20815.0,29654.0,6766.0,78779452.0,7668729055.0,7747508507.0
S0_normal,0.651,0.733,0.675,0.84,26442.0,59819.0,4440.0,11354.0,4552.0,21313.0,29075.0,8049.0,78785202.0,7202005904.0,7280791107.0
S0_normal,0.84,0.65,0.9,0.45,34112.0,53056.0,5921.0,6083.0,7436.0,21568.0,28486.0,9525.0,78792814.0,7368013846.0,7446806660.0
S0_normal,0.802,0.691,0.562,0.84,32578.0,56437.0,3700.0,11354.0,2537.0,21503.0,28588.0,9308.0,78810172.0,7087482696.0,7166292868.0
S0_normal,0.613,0.774,0.45,0.742,24907.0,63201.0,2960.0,10036.0,5502.0,21129.0,28926.0,8641.0,78830643.0,7246889107.0,7325719750.0
S0_normal,0.651,0.691,0.675,0.84,26442.0,56437.0,4440.0,11354.0,7933.0,21116.0,29113.0,8133.0,78831214.0,7387992921.0,7466824135.0
S0_normal,0.689,0.774,0.675,0.548,27976.0,63201.0,4440.0,7400.0,3590.0,21389.0,29010.0,8241.0,78831658.0,7149091342.0,7227923000.0
S0_normal,0.802,0.691,0.45,0.84,32578.0,56437.0,2960.0,11354.0,3277.0,21502.0,28604.0,9295.0,78835625.0,7124486693.0,7203322319.0
S0_normal,0.651,0.733,0.788,0.645,26442.0,59819.0,5181.0,8718.0,6447.0,21326.0,29093.0,8060.0,78836772.0,7309969247.0,7388806020.0
S0_normal,0.651,0.691,0.9,0.84,26442.0,56437.0,5921.0,11354.0,6453.0,21119.0,29096.0,8189.0,78840343.0,7313984927.0,7392825270.0
S0_normal,0.651,0.733,0.45,0.84,26442.0,59819.0,2960.0,11354.0,6032.0,21319.0,29102.0,8048.0,78843754.0,7276013899.0,7354857653.0
S0_normal,0.689,0.774,0.562,0.742,27976.0,63201.0,3700.0,10036.0,1694.0,21373.0,29019.0,8248.0,78848526.0,7041127999.0,7119976525.0
S0_normal,0.613,0.774,0.9,0.84,24907.0,63201.0,5921.0,11354.0,1224.0,21124.0,28918.0,8698.0,78854159.0,7026389449.0,7105243608.0
S0_normal,0.689,0.774,0.45,0.548,27976.0,63201.0,2960.0,7400.0,5070.0,21395.0,29022.0,8241.0,78860393.0,7223099336.0,7301959729.0
S0_normal,0.689,0.691,0.9,0.742,27976.0,56437.0,5921.0,10036.0,6237.0,21173.0,29015.0,8408.0,78861792.0,7302090042.0,7380951834.0
S0_normal,0.84,0.65,0.788,0.548,34112.0,53056.0,5181.0,7400.0,6858.0,21569.0,28562.0,9405.0,78863532.0,7332534173.0,7411397705.0
S0_normal,0.651,0.733,0.788,0.548,26442.0,59819.0,5181.0,7400.0,7765.0,21340.0,29100.0,8065.0,78863589.0,7382452917.0,7461316506.0
S0_normal,0.613,0.774,0.9,0.548,24907.0,63201.0,5921.0,7400.0,5178.0,21148.0,28917.0,8703.0,78869251.0,7243840459.0,7322709709.0
S0_normal,0.689,0.774,0.45,0.84,27976.0,63201.0,2960.0,11354.0,1116.0,21370.0,29037.0,8236.0,78875345.0,7005648326.0,7084523671.0
S0_normal,0.613,0.774,0.9,0.45,24907.0,63201.0,5921.0,6083.0,6496.0,21147.0,28895.0,8777.0,78877744.0,7316324129.0,7395201872.0
S0_normal,0.689,0.733,0.9,0.742,27976.0,59819.0,5921.0,10036.0,2855.0,21370.0,29006.0,8324.0,78877968.0,7116103025.0,7194980993.0
S0_normal,0.727,0.733,0.9,0.84,29510.0,59819.0,5921.0,11354.0,3.0,21396.0,29004.0,8324.0,78885179.0,6959240799.0,7038125978.0
S0_normal,0.651,0.733,0.562,0.645,26442.0,59819.0,3700.0,8718.0,7928.0,21330.0,29115.0,8061.0,78886656.0,7383977241.0,7462863897.0
S0_normal,0.651,0.774,0.562,0.84,26442.0,63201.0,3700.0,11354.0,1910.0,21319.0,29134.0,8030.0,78897508.0,7053022885.0,7131920392.0
S0_normal,0.689,0.774,0.675,0.645,27976.0,63201.0,4440.0,8718.0,2272.0,21376.0,29046.0,8236.0,78898174.0,7076607672.0,7155505846.0
S0_normal,0.689,0.774,0.45,0.45,27976.0,63201.0,2960.0,6083.0,6388.0,21393.0,29014.0,8315.0,78898929.0,7295583006.0,7374481935.0
S0_normal,0.613,0.774,0.562,0.742,24907.0,63201.0,3700.0,10036.0,4762.0,21130.0,28960.0,8654.0,78913577.0,7209885110.0,7288798687.0
S0_normal,0.84,0.65,0.45,0.645,34112.0,53056.0,2960.0,8718.0,7760.0,21559.0,28595.0,9389.0,78916862.0,7371062495.0,7449979357.0
S0_normal,0.84,0.65,0.562,0.645,34112.0,53056.0,3700.0,8718.0,7020.0,21559.0,28594.0,9401.0,78923200.0,7334058498.0,7412981697.0
S0_normal,0.689,0.774,0.9,0.45,27976.0,63201.0,5921.0,6083.0,3427.0,21390.0,29006.0,8372.0,78923554.0,7147567018.0,7226490572.0
S0_normal,0.613,0.774,0.675,0.45,24907.0,63201.0,4440.0,6083.0,7976.0,21144.0,28940.0,8721.0,78929338.0,7390332123.0,7469261461.0
S0_normal,0.84,0.65,0.675,0.84,34112.0,53056.0,4440.0,11354.0,3644.0,21542.0,28606.0,9389.0,78931680.0,7152087160.0,7231018841.0
S0_normal,0.764,0.774,0.675,0.548,31044.0,63201.0,4440.0,7400.0,521.0,21424.0,28581.0,9542.0,78936374.0,6980334231.0,7059270605.0
S0_normal,0.689,0.733,0.675,0.742,27976.0,59819.0,4440.0,10036.0,4336.0,21368.0,29059.0,8268.0,78945243.0,7190111019.0,7269056262.0
S0_normal,0.84,0.65,0.562,0.548,34112.0,53056.0,3700.0,7400.0,8338.0,21573.0,28603.0,9406.0,78953799.0,7406542167.0,7485495967.0
S0_normal,0.689,0.774,0.9,0.548,27976.0,63201.0,5921.0,7400.0,2110.0,21392.0,29047.0,8297.0,78955178.0,7075083348.0,7154038525.0
S0_normal,0.613,0.774,0.675,0.645,24907.0,63201.0,4440.0,8718.0,5340.0,21132.0,28986.0,8642.0,78959589.0,7245364783.0,7324324372.0
S0_normal,0.84,0.65,0.788,0.645,34112.0,53056.0,5181.0,8718.0,5540.0,21556.0,28616.0,9400.0,78967496.0,7260050503.0,7339017999.0
S0_normal,0.651,0.691,0.45,0.84,26442.0,56437.0,2960.0,11354.0,9414.0,21122.0,29176.0,8133.0,78968073.0,7462000916.0,7540968989.0
S0_normal,0.689,0.774,0.788,0.45,27976.0,63201.0,5181.0,6083.0,4168.0,21390.0,29043.0,8327.0,78968738.0,7184571015.0,7263539752.0
S0_normal,0.689,0.691,0.675,0.742,27976.0,56437.0,4440.0,10036.0,7717.0,21171.0,29086.0,8352.0,78970196.0,7376098036.0,7455068232.0
S0_normal,0.689,0.691,0.45,0.742,27976.0,56437.0,2960.0,10036.0,9197.0,21176.0,29087.0,8351.0,78974031.0,7450106030.0,7529080061.0
S0_normal,0.689,0.774,0.788,0.548,27976.0,63201.0,5181.0,7400.0,2850.0,21391.0,29074.0,8252.0,78978251.0,7112087345.0,7191065596.0
S0_normal,0.689,0.774,0.562,0.45,27976.0,63201.0,3700.0,6083.0,5648.0,21393.0,29047.0,8328.0,78978388.0,7258579009.0,7337557397.0
S0_normal,0.802,0.65,0.675,0.742,32578.0,53056.0,4440.0,10036.0,6496.0,21500.0,28639.0,9389.0,78979901.0,7308949386.0,7387929287.0
S0_normal,0.613,0.733,0.9,0.742,24907.0,59819.0,5921.0,10036.0,5924.0,21126.0,28966.0,8729.0,78982609.0,7284860136.0,7363842745.0
S0_normal,0.689,0.733,0.675,0.548,27976.0,59819.0,4440.0,7400.0,6971.0,21389.0,29070.0,8273.0,78983238.0,7335078359.0,7414061597.0
S0_normal,0.84,0.65,0.788,0.45,34112.0,53056.0,5181.0,6083.0,8176.0,21567.0,28593.0,9480.0,78986683.0,7405017843.0,7484004526.0
S0_normal,0.84,0.65,0.45,0.84,34112.0,53056.0,2960.0,11354.0,5124.0,21548.0,28633.0,9389.0,78990458.0,7226095155.0,7305085613.0
S0_normal,0.689,0.733,0.45,0.742,27976.0,59819.0,2960.0,10036.0,5816.0,21373.0,29085.0,8267.0,79003795.0,7264119013.0,7343122808.0
S0_normal,0.613,0.774,0.45,0.45,24907.0,63201.0,2960.0,6083.0,9456.0,21149.0,28975.0,8720.0,79005474.0,7464340117.0,7543345591.0
S0_normal,0.689,0.774,0.45,0.645,27976.0,63201.0,2960.0,8718.0,3752.0,21381.0,29096.0,8236.0,79005713.0,7150615666.0,7229621379.0
S0_normal,0.613,0.774,0.9,0.645,24907.0,63201.0,5921.0,8718.0,3860.0,21135.0,28988.0,8698.0,79008951.0,7171356789.0,7250365740.0
S0_normal,0.689,0.733,0.9,0.84,27976.0,59819.0,5921.0,11354.0,1537.0,21367.0,29075.0,8324.0,79022437.0,7043619355.0,7122641792.0
S0_normal,0.613,0.774,0.45,0.645,24907.0,63201.0,2960.0,8718.0,6820.0,21137.0,29018.0,8641.0,79029680.0,7319372777.0,7398402457.0
S0_normal,0.651,0.733,0.9,0.84,26442.0,59819.0,5921.0,11354.0,3072.0,21316.0,29170.0,8105.0,79031702.0,7127997910.0,7207029612.0
S0_normal,0.802,0.65,0.9,0.742,32578.0,53056.0,5921.0,10036.0,5016.0,21502.0,28643.0,9445.0,79033260.0,7234941392.0,7313974652.0
S0_normal,0.727,0.733,0.9,0.742,29510.0,59819.0,5921.0,10036.0,1321.0,21398.0,29077.0,8324.0,79042931.0,7031724469.0,7110767400.0
S0_normal,0.651,0.691,0.562,0.84,26442.0,56437.0,3700.0,11354.0,8673.0,21122.0,29209.0,8145.0,79047553.0,7424996918.0,7504044471.0
S0_normal,0.84,0.65,0.9,0.84,34112.0,53056.0,5921.0,11354.0,2164.0,21545.0,28643.0,9445.0,79055199.0,7078079166.0,7157134366.0
S0_normal,0.651,0.733,0.562,0.84,26442.0,59819.0,3700.0,11354.0,5292.0,21319.0,29199.0,8061.0,79060219.0,7239009902.0,7318070120.0
S0_normal,0.689,0.733,0.562,0.742,27976.0,59819.0,3700.0,10036.0,5076.0,21373.0,29111.0,8280.0,79069191.0,7227115016.0,7306184207.0
S0_normal,0.613,0.774,0.675,0.84,24907.0,63201.0,4440.0,11354.0,2704.0,21121.0,29040.0,8642.0,79070366.0,7100397443.0,7179467809.0
S0_normal,0.613,0.733,0.675,0.742,24907.0,59819.0,4440.0,10036.0,7404.0,21124.0,29030.0,8673.0,79073855.0,7358868130.0,7437941985.0
S0_normal,0.689,0.733,0.9,0.45,27976.0,59819.0,5921.0,6083.0,6809.0,21390.0,29066.0,8403.0,79075134.0,7333554035.0,7412629169.0
S0_normal,0.651,0.733,0.788,0.84,26442.0,59819.0,5181.0,11354.0,3812.0,21315.0,29208.0,8060.0,79076885.0,7165001907.0,7244078793.0
S0_normal,0.84,0.65,0.788,0.84,34112.0,53056.0,5181.0,11354.0,2904.0,21545.0,28670.0,9400.0,79078273.0,7115083163.0,7194161436.0
S0_normal,0.613,0.774,0.788,0.548,24907.0,63201.0,5181.0,7400.0,5918.0,21148.0,29034.0,8658.0,79082892.0,7280844456.0,7359927348.0
S0_normal,0.613,0.774,0.788,0.742,24907.0,63201.0,5181.0,10036.0,3282.0,21126.0,29042.0,8653.0,79084890.0,7135877116.0,7214962006.0
S0_normal,0.613,0.774,0.562,0.45,24907.0,63201.0,3700.0,6083.0,8716.0,21150.0,29007.0,8733.0,79084954.0,7427336120.0,7506421074.0
S0_normal,0.689,0.733,0.675,0.645,27976.0,59819.0,4440.0,8718.0,5653.0,21376.0,29124.0,8268.0,79087202.0,7262594689.0,7341681891.0
S0_normal,0.689,0.691,0.788,0.742,27976.0,56437.0,5181.0,10036.0,6977.0,21173.0,29138.0,8363.0,79090921.0,7339094039.0,7418184960.0
S0_normal,0.689,0.691,0.675,0.645,27976.0,56437.0,4440.0,8718.0,9035.0,21179.0,29147.0,8352.0,79102977.0,7448581706.0,7527684683.0
S0_normal,0.764,0.774,0.45,0.645,31044.0,63201.0,2960.0,8718.0,684.0,21416.0,28664.0,9536.0,79104426.0,6981858555.0,7060962981.0
S0_normal,0.689,0.774,0.562,0.548,27976.0,63201.0,3700.0,7400.0,4330.0,21395.0,29132.0,8253.0,79104539.0,7186095339.0,7265199878.0
S0_normal,0.689,0.733,0.675,0.45,27976.0,59819.0,4440.0,6083.0,8289.0,21388.0,29101.0,8347.0,79106389.0,7407562029.0,7486668418.0
S0_normal,0.613,0.691,0.9,0.742,24907.0,56437.0,5921.0,10036.0,9305.0,20929.0,29040.0,8814.0,79106928.0,7470847153.0,7549954081.0
S0_normal,0.613,0.774,0.562,0.645,24907.0,63201.0,3700.0,8718.0,6080.0,21138.0,29050.0,8654.0,79109632.0,7282368780.0,7361478412.0
S0_normal,0.613,0.774,0.45,0.548,24907.0,63201.0,2960.0,7400.0,8138.0,21151.0,29054.0,8646.0,79117939.0,7391856447.0,7470974386.0
S0_normal,0.613,0.733,0.45,0.742,24907.0,59819.0,2960.0,10036.0,8884.0,21129.0,29050.0,8673.0,79119579.0,7432876124.0,7511995703.0
S0_normal,0.689,0.733,0.9,0.645,27976.0,59819.0,5921.0,8718.0,4173.0,21378.0,29126.0,8324.0,79136564.0,7188586695.0,7267723259.0
S0_normal,0.802,0.65,0.675,0.548,32578.0,53056.0,4440.0,7400.0,9132.0,21521.0,28707.0,9394.0,79139498.0,7453916726.0,7533056224.0
S0_normal,0.727,0.774,0.788,0.548,29510.0,63201.0,5181.0,7400.0,1315.0,21420.0,29145.0,8252.0,79143214.0,7027708789.0,7106852003.0
S0_normal,0.689,0.733,0.9,0.548,27976.0,59819.0,5921.0,7400.0,5491.0,21392.0,29124.0,8329.0,79144206.0,7261070365.0,7340214571.0
S0_normal,0.727,0.774,0.562,0.645,29510.0,63201.0,3700.0,8718.0,1478.0,21410.0,29150.0,8248.0,79146205.0,7029233113.0,7108379319.0
S0_normal,0.651,0.691,0.675,0.548,26442.0,56437.0,4440.0,7400.0,11887.0,21141.0,29253.0,8138.0,79146285.0,7605443931.0,7684590216.0
S0_normal,0.613,0.733,0.788,0.742,24907.0,59819.0,5181.0,10036.0,6664.0,21126.0,29061.0,8684.0,79149556.0,7321864133.0,7401013689.0
S0_normal,0.689,0.691,0.9,0.548,27976.0,56437.0,5921.0,7400.0,8873.0,21195.0,29148.0,8413.0,79159981.0,7447057382.0,7526217362.0
S0_normal,0.651,0.691,0.9,0.45,26442.0,56437.0,5921.0,6083.0,11725.0,21142.0,29214.0,8269.0,79164093.0,7603919607.0,7683083700.0
S0_normal,0.689,0.691,0.562,0.742,27976.0,56437.0,3700.0,10036.0,8457.0,21176.0,29180.0,8364.0,79181189.0,7413102033.0,7492283221.0
S0_normal,0.651,0.691,0.788,0.84,26442.0,56437.0,5181.0,11354.0,7193.0,21118.0,29273.0,8144.0,79181808.0,7350988924.0,7430170732.0
S0_normal,0.613,0.733,0.675,0.645,24907.0,59819.0,4440.0,8718.0,8722.0,21132.0,29084.0,8673.0,79193767.0,7431351800.0,7510545567.0
S0_normal,0.613,0.774,0.788,0.645,24907.0,63201.0,5181.0,8718.0,4600.0,21134.0,29093.0,8653.0,79198395.0,7208360786.0,7287559181.0
S0_normal,0.613,0.774,0.45,0.84,24907.0,63201.0,2960.0,11354.0,4185.0,21127.0,29100.0,8641.0,79200015.0,7174405437.0,7253605453.0
S0_normal,0.727,0.691,0.675,0.742,29510.0,56437.0,4440.0,10036.0,6183.0,21199.0,29189.0,8352.0,79203279.0,7291719480.0,7370922759.0
S0_normal,0.84,0.65,0.562,0.84,34112.0,53056.0,3700.0,11354.0,4384.0,21548.0,28728.0,9401.0,79204560.0,7189091158.0,7268295718.0
S0_normal,0.651,0.691,0.45,0.742,26442.0,56437.0,2960.0,10036.0,10731.0,21124.0,29289.0,8133.0,79208780.0,7534484586.0,7613693366.0
S0_normal,0.764,0.733,0.675,0.742,31044.0,59819.0,4440.0,10036.0,1267.0,21403.0,28705.0,9568.0,79210390.0,7021353908.0,7100564298.0
S0_normal,0.689,0.733,0.788,0.742,27976.0,59819.0,5181.0,10036.0,3595.0,21370.0,29180.0,8279.0,79212503.0,7153107022.0,7232319524.0
S0_normal,0.613,0.774,0.788,0.45,24907.0,63201.0,5181.0,6083.0,7236.0,21146.0,29072.0,8732.0,79219209.0,7353328126.0,7432547335.0
S0_normal,0.727,0.733,0.675,0.742,29510.0,59819.0,4440.0,10036.0,2801.0,21396.0,29181.0,8268.0,79219455.0,7105732463.0,7184951919.0
S0_normal,0.613,0.733,0.9,0.548,24907.0,59819.0,5921.0,7400.0,8559.0,21148.0,29073.0,8735.0,79224366.0,7429827476.0,7509051842.0
S0_normal,0.802,0.65,0.9,0.45,32578.0,53056.0,5921.0,6083.0,8970.0,21522.0,28702.0,9525.0,79231394.0,7452392402.0,7531623796.0
S0_normal,0.613,0.774,0.562,0.548,24907.0,63201.0,3700.0,7400.0,7398.0,21151.0,29103.0,8659.0,79233151.0,7354852450.0,7434085601.0
S0_normal,0.689,0.733,0.788,0.548,27976.0,59819.0,5181.0,7400.0,6231.0,21391.0,29183.0,8284.0,79235236.0,7298074362.0,7377309598.0
S0_normal,0.689,0.733,0.45,0.645,27976.0,59819.0,2960.0,8718.0,7134.0,21381.0,29194.0,8267.0,79239263.0,7336602683.0,7415841946.0
S0_normal,0.689,0.733,0.45,0.548,27976.0,59819.0,2960.0,7400.0,8451.0,21395.0,29192.0,8272.0,79245552.0,7409086353.0,7488331905.0
S0_normal,0.802,0.65,0.45,0.742,32578.0,53056.0,2960.0,10036.0,7976.0,21505.0,28770.0,9389.0,79262554.0,7382957380.0,7462219934.0
